M1 >
(size of Audio: 48 X 13)
(M1 - size of Encoded: 48 X 2)
5.93681 -1.82732 
4.90321 -1.6362 
5.23844 -0.775299 
5.65541 -0.0631544 
4.27699 1.04593 
4.70151 -0.710737 
6.02125 0.61763 
7.33916 0.258715 
5.52963 1.0926 
7.18034 -1.76911 
5.24083 -0.129763 
4.97195 -1.16025 
5.39544 -1.26649 
4.53279 -1.14029 
4.33516 -1.60664 
4.52694 0.477412 
5.5491 0.199937 
7.08582 0.349205 
6.42414 0.194252 
7.98923 -0.782272 
6.58806 -1.56899 
6.74315 -0.686584 
5.56263 0.355593 
6.73989 -0.456154 
5.83494 -2.11719 
4.87916 -0.550149 
5.97591 -0.391631 
5.4974 0.89287 
7.89771 1.49341 
8.04315 1.15837 
7.06341 -0.498962 
7.09184 -0.860242 
6.93907 0.943663 
5.13933 -0.68073 
6.20389 -1.56967 
4.52747 -1.58881 
5.44895 -1.24881 
4.40952 0.447913 
4.78745 0.258908 
7.27069 2.34199 
7.9322 2.55316 
8.78384 0.334574 
7.64232 -1.33205 
7.0224 1.92038 
5.79453 0.947497 
5.99202 -0.874589 
4.91403 -0.0897159 
3.72806 0.766445 
4.44829 -0.501327 
4.20466 0.162519 
7.32047 1.88928 
8.00875 1.87517 
7.3442 -0.914532 
8.6811 -2.83445 
6.65094 -2.40381 
5.42976 -2.79811 
4.58057 -1.4674 
5.94814 -2.43659 
3.62982 1.22751 
5.56062 -0.896103 
4.85945 0.425471 
7.47334 2.04353 
7.82872 2.26579 
7.20924 -0.271373 
8.09297 -1.79828 
5.15121 -0.914224 
5.298 -0.957619 
4.69708 -1.3442 
5.27572 -2.17531 
4.83071 -1.12487 
4.07008 1.58936 
4.87453 -0.332806 
5.93129 0.09508 
7.96571 2.54876 
7.89821 -0.125909 
7.06096 -0.754683 
7.06761 -2.4802 
6.21329 -0.869888 
4.9335 -2.00705 
4.94972 -2.14373 
3.88448 -1.25661 
5.42633 -0.0115418 
5.57857 -1.64414 
4.8713 -0.201953 
8.23566 2.26142 
7.85929 2.04557 
8.31391 0.560564 
8.30639 -2.15642 
6.06255 -0.547245 
6.71345 -1.60669 
5.62208 -1.85228 
4.93219 -2.62408 
5.59167 -1.89328 
5.35174 -1.57634 
3.90557 0.258653 
4.7297 0.639317 
7.90579 3.45429 
8.10332 1.51676 
8.66727 -0.227582 
7.85772 -2.32106 
6.79658 -1.55395 
4.62371 -0.169475 
5.73904 -1.30379 
5.47576 -2.32537 
4.90031 -0.952751 
5.22111 0.201898 
4.50388 1.25121 
7.57648 2.42724 
7.56919 2.45786 
7.54089 0.0706904 
7.66511 -1.26684 
6.60463 -1.89442 
5.85247 -1.51312 
5.50206 -2.07119 
3.8751 -0.377082 
4.48556 -1.44407 
4.06266 -1.8177 
4.63591 0.454869 
3.98919 -0.240783 
6.80279 0.491025 
8.0099 -1.87834 
6.32056 -0.366363 
3.64157 0.928063 
4.00469 -0.644317 
2.99227 0.236874 
3.5038 -1.40122 
2.71716 -0.651741 
2.91577 -0.529908 
3.6884 1.14686 
3.94101 0.898704 
4.44793 1.2801 
2.53281 1.66498 
3.43577 0.203052 
2.41392 1.76857 
4.92341 -0.48905 
2.25786 -1.00133 
1.81211 -0.581145 
1.46158 -0.778039 
2.91296 -1.75657 
3.297 -1.45169 
2.92715 -1.90423 
2.64983 -0.29403 
2.19733 2.29211 
2.52021 1.03258 
3.83118 -0.936446 
3.62697 -2.08685 
2.08062 -0.275226 
1.32118 1.60848 
1.04775 0.913994 
0.574415 0.681888 
-0.0661744 4.0965 
0.420763 2.63471 
0.938083 1.92072 
0.98546 3.41141 
-0.0769801 3.22128 
-1.30893 1.01594 
0.174908 0.500664 
-0.697792 2.78479 
0.443489 2.39478 
-0.814155 2.64192 
0.0297744 1.09192 
0.0906129 -0.0372238 
0.190696 0.0595928 
-0.587924 -0.385726 
1.43133 -0.760778 
1.06138 -1.69618 
-0.648716 -3.39054 
0.246497 -1.25749 
0.272815 -1.69479 
-0.0443966 -2.89378 
0.108471 -2.53192 
-0.284963 -1.72123 
-1.3203 0.741039 
0.128302 -0.256805 
-0.793506 -0.457622 
-0.586004 0.958191 
0.246797 -0.803862 
-0.25307 -1.69866 
-0.663621 -0.807693 
-0.288791 -1.11641 
-0.422035 -1.83345 
0.0071586 -0.00464286 
0.334391 0.551364 
-0.409212 0.000892654 
-1.04467 -0.343943 
-0.267893 -0.435885 
-0.329967 0.267174 
-0.382293 1.06007 
-0.225165 0.606056 
-1.48458 -0.0752712 
-0.396558 -0.383468 
-1.37404 0.00357767 
-1.41558 0.638502 
-0.506776 -0.850211 
-0.571381 -0.470332 
-0.564798 -1.14974 
-0.788207 -1.76286 
0.305244 -0.519566 
-0.72597 -0.884784 
-0.662825 -0.73911 
-0.53712 -1.7177 
-0.478873 -2.24545 
0.0348718 0.0723625 
-1.13875 -0.979768 
-0.216479 -1.76231 
-0.9047 1.60925 
-0.0217308 0.649628 
-0.221942 -0.377443 
-0.808512 -0.254734 
-1.15406 0.394793 
-0.969876 0.0595167 
-0.340848 -0.105941 
-1.38708 -0.539203 
-1.7198 1.49014 
-0.511406 0.380059 
-0.454031 -0.170286 
-1.27173 1.55142 
-1.5957 0.102914 
-1.36716 0.509387 
-2.18138 1.54452 
0.075994 1.13845 
-0.602912 -0.34766 
-1.41658 1.34561 
-0.752116 -0.573684 
-0.305731 -0.432307 
-1.06543 -2.2732 
-0.498622 -1.63796 
-0.481842 -1.70436 
-0.143492 -0.141929 
0.276473 -1.01763 
-1.20879 -0.672875 
-1.15478 0.102646 
-0.296849 -2.0602 
-0.319868 0.425174 
-0.506369 0.665781 
0.093629 1.3511 
-0.945766 0.471515 
-0.325113 -0.0153562 
-1.12765 1.26033 
-0.0819656 0.728894 
-0.258081 0.347735 
-0.695353 -1.36292 
-0.731118 -0.0606193 
-0.433837 -1.06815 
-0.698459 1.12322 
1.32902 3.53715 
5.9136 6.40189 
3.49517 3.46798 
3.03114 4.76261 
1.91591 4.76094 
1.94123 4.056 
0.166019 4.05682 
1.40238 5.41664 
1.09848 4.12901 
0.918895 5.45385 
2.21149 5.4211 
1.97608 6.41585 
3.15567 5.34062 
5.68497 5.53517 
3.515 5.96737 
5.74235 4.46262 
3.33127 5.45528 
3.54672 4.06236 
2.04917 2.70314 
2.08902 5.92182 
4.35237 5.74062 
3.42183 8.09441 
2.93202 8.16997 
2.09775 6.32872 
1.58916 3.97017 
3.23131 5.23112 
1.68019 5.36746 
1.86366 2.67811 
0.879833 4.66805 
2.03564 4.61503 
1.98705 6.07368 
3.84938 4.75398 
3.25621 3.98003 
3.61119 2.81594 
3.4723 4.08232 
4.83939 4.76447 
3.56277 3.67556 
3.42369 3.07737 
2.87801 4.58839 
3.53794 4.42303 
2.01202 3.74477 
2.24693 3.19879 
3.66195 4.64172 
3.33657 3.15173 
2.79009 4.06325 
3.37554 2.61829 
3.29916 1.26019 
4.0396 3.65453 
3.31643 3.06544 
1.91075 3.723 
2.9405 3.51463 
1.87215 4.66375 
4.05745 1.83124 
3.04538 1.71256 
3.06975 0.722383 
3.51767 0.653136 
3.65244 0.7298 
3.3679 2.49866 
2.79065 1.8412 
2.51555 2.87579 
3.46569 2.54024 
3.02576 0.973392 
3.38645 0.58364 
3.91715 -0.568551 
3.61761 -0.639355 
3.51356 -0.877235 
3.25945 -0.457501 
3.07065 -0.19743 
2.12782 -0.282952 
1.89311 0.087008 
0.962841 -1.71889 
3.85133 -0.516468 
2.94471 -1.19305 
3.02934 -2.57976 
2.50566 -1.21253 
2.79756 -0.574306 
2.87301 -1.20734 
2.78499 -1.92494 
3.37561 -0.591406 
2.8297 -1.46961 
2.21445 -0.83643 
2.19344 1.30739 
1.41748 0.418069 
2.92594 -1.7821 
3.07432 -3.89805 
3.14919 -4.20729 
2.70471 -3.35601 
2.41671 -4.26051 
2.41528 -3.22732 
1.72144 -2.70516 
1.31936 -0.813354 
1.9496 -1.59169 
1.43943 -2.1367 
1.68541 -3.47137 
2.45158 -3.32457 
3.07409 -4.2076 
2.6272 -2.47431 
2.8899 -3.109 
2.89064 -3.60741 
2.42843 -2.87726 
2.61426 -2.18188 
1.26502 -1.13884 
0.90847 -1.05162 
1.39882 -0.803675 
1.62111 -1.35819 
1.77891 -3.0891 
1.8884 -2.92897 
2.32321 -1.44121 
0.965387 -1.83046 
2.07054 -1.17912 
1.73791 -2.76445 
1.36051 -1.62482 
1.55421 -2.46943 
2.02014 -3.46595 
2.51179 -3.21724 
1.53135 -3.89165 
1.11776 -3.68757 
1.70238 -2.62165 
1.42199 -2.21153 
0.612383 -2.81633 
0.0594743 -2.47684 
0.732318 -2.44132 
0.813721 -0.52899 
1.86218 -1.63562 
1.0454 -2.11641 
0.767914 -3.84867 
1.25494 -2.8208 
0.625262 -3.63703 
0.101928 -2.0878 
0.452473 -0.414761 
1.05194 -1.79013 
0.714146 -2.02048 
0.577642 -2.90061 
0.734373 -3.16453 
1.16469 -2.90645 
1.55274 -2.49188 
1.346 -1.24501 
0.751927 -2.53607 
0.691384 -2.36987 
0.96765 -2.30383 
0.18919 -2.11736 
0.669938 -1.69171 
0.251082 -1.09138 
-0.285534 -1.33575 
-1.70478 -2.1086 
-0.77612 -0.294862 
0.459992 -1.44826 
0.307334 -2.05633 
0.290548 -1.60522 
0.405547 -1.27289 
0.110887 -1.58897 
-0.25965 -3.29144 
0.630875 -1.13439 
0.0768471 -1.66679 
0.0978069 -0.201212 
0.597159 -1.99528 
0.573285 -3.057 
0.278983 -3.26715 
1.30738 -2.08175 
0.683233 -2.58063 
0.139791 -3.43918 
0.676155 -3.55694 
0.497146 -2.92756 
0.0382673 -3.51026 
1.02677 -1.97072 
0.255045 -0.805119 
-0.625191 -2.36625 
0.236211 0.272569 
-0.825147 1.1152 
0.0762171 0.508117 
-0.057716 -0.964802 
-0.00596455 -1.84456 
0.107693 -1.30971 
1.64355 -0.0861795 
0.916636 0.319114 
0.417416 -0.558691 
-0.137269 -0.665687 
0.430946 -1.70553 
-0.692476 -3.09054 
-0.339683 -2.8605 
0.302379 -2.116 
0.973315 -2.4042 
0.263969 -2.43844 
-0.4187 -2.51411 
-0.071056 -1.62263 
0.0341317 -1.59982 
-0.272538 -1.46989 
0.0261876 -1.39918 
0.255381 -0.908871 
-0.123636 -0.659957 
-0.183634 1.27025 
-0.360338 0.500979 
0.136644 -1.15916 
-0.463245 -1.45749 
-0.350145 -2.26454 
-0.209842 -1.64188 
0.264379 -1.859 
-0.0603718 -2.61034 
0.0176131 -3.03493 
0.776615 -1.49118 
-0.297546 -1.24922 
0.515668 -0.604146 
-0.370612 -0.000738559 
-0.597033 -0.551633 
-0.7241 -1.45145 
-0.59568 -1.05991 
0.616045 -1.83904 
-1.23311 -2.00794 
-0.485718 -1.41574 
-0.13804 -0.88207 
-0.200559 0.338157 
-1.07525 0.613476 
-1.12774 -0.158342 
-0.206032 0.121388 
-0.41238 -2.07073 
0.0493138 -1.19804 
-0.515752 -2.40385 
-0.670541 -1.33407 
-0.334016 -0.116059 
-0.0599089 1.26946 
-0.653899 -0.822879 
-0.227942 -1.63785 
-0.249694 -1.60947 
0.232739 -2.2433 
0.112295 -3.01038 
0.518039 -2.06286 
1.1951 -1.01949 
0.0824554 -2.04467 
0.133886 -2.64276 
0.140304 -2.69579 
0.0279568 -3.7278 
0.635656 -0.578445 
-0.230573 -2.28355 
-0.058223 -1.46962 
-2.06878 0.0374394 
-0.28894 1.82153 
-0.41487 -0.881637 
-0.496406 -0.831592 
0.00656851 -0.775493 
0.0742876 -0.343998 
0.179215 -0.988193 
-0.204916 -1.69881 
0.517759 -1.40256 
-0.401812 -2.17264 
-0.467385 -1.73919 
-0.109301 -0.398061 
-0.180012 -1.81185 
-0.0259917 -1.47424 
-0.216844 -1.23205 
-0.402332 -1.88811 
-0.523581 -0.415453 
-0.162615 -0.953146 
-0.422145 -1.42969 
0.509977 -2.30695 
-0.192577 -1.38653 
-0.213873 -1.47184 
-0.00594934 -0.825502 
-0.364818 -0.316312 
-0.803628 -1.82093 
0.21612 -0.517066 
0.685283 0.163903 
-0.636965 1.69013 
-1.27531 1.51975 
-0.469693 0.603445 
-0.952535 0.0379534 
-0.16766 -0.113843 
-1.08459 1.5394 
-0.362662 0.620876 
-0.569787 -0.391286 
-0.195898 -1.40747 
0.0423956 -2.17678 
0.738196 -2.01952 
0.66007 -2.55359 
0.301683 -2.70135 
1.02679 -3.06178 
0.261503 -2.64566 
0.5532 -2.66818 
-0.0770411 -2.50617 
0.995822 -3.0564 
0.609834 -2.11212 
-0.240591 -2.57475 
0.521204 -0.699772 
-0.553207 -1.32395 
-0.261152 -0.788558 
-0.6719 -0.57757 
-0.97891 0.755324 
-1.23517 0.445858 
-0.157268 0.57801 
-1.01932 -1.1769 
-1.13463 -1.542 
-1.82302 0.496931 
-0.888669 -1.34558 
-0.734474 1.05138 
-1.56062 0.894818 
-1.04622 0.625898 
-2.01951 2.42815 
-2.41782 1.44905 
-0.940539 -1.63585 
-0.539815 -0.508453 
-0.874805 -0.426841 
-1.38282 -0.472335 
0.109124 -0.563299 
-1.11272 -1.4774 
-0.135572 -1.46507 
0.156305 -0.491536 
-0.630362 -1.94739 
-0.603044 -1.47231 
-0.664255 -0.191696 
-0.748153 0.470036 
-0.521537 -0.123759 
-1.04685 0.334275 
0.12599 -0.551554 
-0.587319 -1.13508 
-0.573852 -1.81326 
0.035439 1.14894 
-1.4838 0.539172 
-1.31398 1.40119 
-1.42626 -1.03548 
-1.37135 0.297727 
-0.857094 0.117984 
-0.969954 2.07196 
-1.36013 -0.0719284 
-1.13933 0.56606 
-1.77365 1.0424 
-1.2714 -0.481808 
-1.00127 -1.33569 
-0.20654 -1.96945 
-0.59057 -0.910614 
-0.419919 -1.73063 
-0.887807 -0.428389 
-0.653212 -0.736055 
-0.64565 -1.08347 
-0.861009 -0.256715 
-0.680196 -0.625249 
-0.890485 -0.525456 
-1.27941 0.595184 
0.283501 -0.10806 
-0.338233 2.01822 
-1.52158 -0.610535 
-1.32385 0.760549 
-0.66314 0.52425 
-1.34424 0.638701 
-1.07473 1.16884 
-1.95077 0.302569 
-0.883699 -0.682518 
-1.74973 1.08163 
-1.9496 1.33241 
-0.939628 0.0431192 
-0.948505 0.973219 
-1.3634 0.236361 
-0.393653 -0.28776 
-0.19507 -1.07742 
-1.19228 -0.254752 
0.0296714 -0.887266 
-1.23988 -1.20216 
-0.123215 -1.75215 
-0.235809 -0.944512 
0.491807 -0.821604 
0.548799 -1.63489 
-0.493598 -2.17666 
0.20302 -1.0599 
-0.0991572 -0.42813 
-0.0181366 -1.14669 
0.00692999 -2.10195 
-0.866548 -1.7617 
-0.940342 -1.52795 
-0.248353 -1.45561 
-0.539828 -0.893489 
-0.313573 -0.690619 
0.113885 -1.01697 
-0.463064 -1.61615 
-0.480566 -1.06515 
-0.449544 -1.45771 
0.423719 0.10523 
-0.206413 -0.216757 
-1.71093 0.337606 
-0.868561 -1.06432 
-0.893034 0.368159 
-0.495814 -0.749199 
-1.10831 0.362504 
-1.42282 1.1208 
-1.10988 0.401062 
-0.60062 -0.717764 
-0.911252 0.536435 
-0.858752 -0.294837 
-0.63811 0.91276 
-0.904449 0.717968 
0.0243449 0.207909 
-1.06899 -1.52085 
-0.754262 0.0611901 
-0.593736 -2.14529 
0.207681 -0.17336 
0.296612 -1.64932 
-1.18605 0.664542 
-1.57133 -0.296323 
-1.1379 2.60424 
0.37306 0.811766 
-0.583251 1.00927 
-1.79587 1.80331 
-1.18061 -1.40873 
-0.578694 -0.824027 
-0.120101 0.686022 
-0.532003 -0.32034 
-0.0809937 -1.38308 
-0.766446 1.71521 
-0.211933 -0.329162 
-0.0429408 0.507172 
-0.35622 1.47819 
-0.0393423 -0.613269 
-0.839867 -0.83524 
-1.70481 1.22471 
-1.40714 2.24457 
-0.94801 0.92752 
-0.727584 -0.429204 
-0.135671 -0.132964 
-0.720966 0.0356668 
-1.02765 -0.794712 
-0.197482 0.51635 
-0.865083 -0.137682 
-0.146722 0.0643083 
-0.754945 -0.599765 
-1.14277 1.79484 
-0.31047 0.824491 
-1.44618 0.668493 
-0.557865 1.30952 
-0.347373 0.0234407 
-1.14857 0.518403 
-1.42508 0.270515 
-1.71863 -0.587682 
-0.610023 -0.607385 
-0.731681 -1.58615 
-0.501647 -1.70836 
-0.321543 -1.52695 
-0.780302 -1.82064 
-0.318145 -2.05321 
-0.181716 -1.91459 
0.256355 -1.91263 
0.0804295 -1.93288 
-0.312172 -2.08016 
-0.127307 -1.75703 
0.174349 -1.56287 
0.966477 -1.76811 
0.524361 -0.819253 
-0.13115 -1.26553 
-0.438701 -1.6513 
0.304553 -0.700419 
-0.750382 0.913442 
-2.03471 1.88537 
0.0780009 -0.849665 
-1.07581 0.208833 
0.0283874 -0.213758 
-0.499118 0.722695 
-0.511222 1.3094 
-0.686282 -0.166326 
0.23888 0.0721738 
-1.0747 0.521844 
-0.618087 0.747253 
-1.43543 0.0143346 
-1.52205 -0.434364 
-0.77427 -0.776267 
-1.36602 0.603723 
-1.29895 -0.835492 
-1.10068 0.0490497 
-0.483267 0.0380826 
-0.619409 -0.42125 
-0.370119 -0.8398 
0.0451218 0.333894 
-0.976003 -2.63043 
-0.112292 -0.930557 
-0.4529 -1.36319 
-1.06243 -1.89397 
-0.801965 -0.223103 
-1.42402 0.329957 
-0.870701 0.14876 
-0.895477 0.39302 
-0.0713027 -0.255549 
-1.91662 -0.963115 
-1.64723 1.24336 
-0.577594 -1.09954 
-0.770824 1.14881 
-0.329198 -0.314776 
-0.796399 -1.56107 
-1.23403 -1.20687 
-0.588406 -0.37904 
-0.59492 0.578297 
-1.19913 -0.439081 
-1.63319 -0.671859 
-0.200993 -0.959719 
-1.59523 0.930119 
-0.629588 -0.0585152 
-0.434497 0.201633 
-0.839076 -0.189965 
-1.03456 -0.912683 
-0.725798 -1.27738 
-1.60434 0.0928584 
-0.303706 -0.207781 
-0.536239 -1.15766 
-0.52539 -0.198236 
-1.1639 -0.0539508 
-0.829653 -0.197769 
-1.57417 -0.54894 
-1.16488 0.126941 
-1.54379 0.178884 
-0.232583 0.375969 
-0.726226 -0.718018 
-0.730838 -1.68341 
-0.646654 -2.04048 
-0.110062 -0.534034 
-0.712273 0.470077 
-1.08484 -0.333104 
-0.643394 1.11008 
-1.49558 -0.158915 
-2.09486 0.328752 
-1.64038 2.13916 
-0.547468 -1.4477 
-0.493309 -0.887968 
-1.17189 -0.785497 
-0.312511 -1.16469 
-0.252228 -3.25136 
-0.319239 -1.43173 
-0.00444358 -1.72922 
-0.298671 -2.99891 
-0.139962 -2.75176 
0.0597839 -2.62241 
-0.205575 -1.70731 
0.538962 -2.38702 
-0.300869 -3.01633 
-0.0199785 -0.902705 
-0.753693 -1.97006 
-0.0328573 -1.06011 
-0.0544029 -0.845796 
-1.14246 -1.70528 
0.228084 1.32652 
0.425795 0.126084 
-0.385633 -0.0914492 
-0.670102 0.618159 
-1.13364 0.60575 
-1.21303 -0.260903 
-1.30408 -0.423247 
-1.59403 -0.127969 
0.0913064 0.425278 
-1.65242 0.900478 
-1.82706 -0.320991 
-0.707135 -1.06611 
-0.858381 -0.538245 
-0.442296 -1.09281 
0.277638 -0.467784 
-0.763906 -0.771254 
-1.44536 0.425788 
-1.59698 0.920023 
-0.516794 0.41525 
-1.11098 -0.308475 
-0.33404 -1.87069 
-0.335338 -0.66066 
0.388943 -0.471055 
-0.206266 -0.791916 
-0.884173 -0.281184 
-1.55812 0.798811 
-0.678917 -0.870015 
-0.0169607 -0.312855 
-0.097998 -0.626764 
-0.997021 -0.453649 
-0.574504 -0.921111 
-0.56035 0.0851792 
-0.132289 0.206184 
-0.869509 -2.15741 
0.775689 -0.363108 
-0.113828 -2.74812 
0.0114326 -0.877362 
-0.297085 -2.25815 
0.375733 -1.08263 
-0.435821 -1.46924 
-0.611752 -3.07701 
-0.588739 -0.897503 
-1.03347 -0.633737 
-1.22327 0.113769 
-1.05776 0.324271 
-1.38584 1.23092 
-2.06192 0.305188 
-0.591249 -0.501759 
-0.451439 -0.131035 
-0.103805 -1.33726 
0.187361 -0.325932 
-0.491283 -1.63649 
-0.561347 -1.02423 
-0.267988 -1.12585 
-0.474399 -1.05625 
-0.854693 -0.621454 
-1.25846 -0.627114 
-0.808263 1.17449 
-1.2483 -0.00100253 
-1.0563 1.61866 
-0.691451 -1.1477 
-1.67137 0.0493565 
-0.970913 0.853626 
-1.55326 -0.644843 
-1.39021 0.961308 
-0.597999 -0.423137 
-0.450299 -0.703239 
-0.971223 -0.450456 
-0.544533 -1.57169 
-0.151008 -0.353294 
-0.906467 0.453595 
-0.901043 -0.987581 
-0.797926 0.436205 
-1.48071 1.00229 
-0.928242 2.51667 
-1.73929 -0.404946 
-1.57678 -0.872761 
-1.03583 0.0163877 
-0.437439 1.1761 
-0.896637 1.07337 
-0.965821 -0.0438915 
0.373545 1.09371 
-0.606355 -0.529627 
-0.734547 -1.11368 
-0.342485 -1.10832 
-0.3717 -1.50427 
0.553254 -2.52113 
-0.252005 -1.62137 
-0.275063 -1.58869 
0.437018 -1.32852 
0.144237 -1.67915 
0.811605 -0.533982 
-1.0579 -1.99139 
-0.333109 -0.772464 
-0.530811 -0.599206 
-0.190182 -0.806063 
-0.231716 -0.152 
-0.575549 -0.683001 
-0.983853 -0.528229 
-0.462586 0.760002 
0.0383772 0.305047 
-1.05031 0.507859 
-1.27899 0.0417595 
-1.56731 -0.0292683 
-0.661678 1.10399 
-0.642974 1.48935 
-0.982667 0.18191 
-0.45724 -1.52384 
-0.475787 -1.07496 
-0.379083 -0.342897 
-0.0430909 -0.690021 
-0.53562 -0.985155 
-0.812062 0.622366 
-0.180313 -1.16898 
-0.845588 -0.100535 
-0.43664 -1.23165 
-0.311462 -0.962181 
-1.47025 0.269029 
-0.968321 0.374689 
-1.58053 1.8393 
-1.22652 1.22255 
-1.5357 -0.638371 
-1.65809 0.331982 
-1.3945 0.862736 
-0.364244 0.148534 
-0.827123 0.0497374 
-2.63294 0.417068 
-0.939755 -0.882976 
-0.596433 -0.0238045 
-2.13646 -1.84501 
-2.10373 -1.46692 
-1.1481 0.98708 
-0.804576 1.36645 
-0.625807 -0.50456 
-1.15438 -0.283456 
-1.27729 0.0873154 
-0.737729 0.574399 
-1.13295 -1.4382 
-0.927207 -0.258729 
-0.147059 -0.059291 
0.439998 0.283943 
-1.6319 -0.0782261 
-0.439016 -0.0712671 
-1.14429 0.0290549 
-1.22449 -0.118238 
-1.97491 1.32251 
-0.95661 0.477876 
-0.435374 -0.362383 
-0.766744 -1.90452 
-1.26401 0.96033 
-1.08022 0.538797 
-1.73517 1.06247 
-1.08147 0.892245 
-1.15282 -1.37461 
-0.736505 -0.667411 
-0.0355828 -0.738191 
-0.610441 -0.551034 
-0.720868 -0.327532 
-0.276008 0.0859321 
0.13274 -1.62617 
-0.421333 -0.897152 
-0.41575 -0.702757 
-1.74856 -0.0979819 
-1.01733 -1.18648 
-0.849705 0.86886 
-0.678191 -0.332156 
-0.335406 1.19726 
-0.182591 -0.671915 
-1.18758 2.07091 
-0.839598 0.919371 
-0.376973 -0.665691 
-0.612212 1.22633 
-0.983955 -1.20197 
-0.791024 0.247372 
-0.270509 -0.871818 
-0.793997 -0.517622 
-1.5891 0.699015 
-1.70454 -0.268355 
-0.73391 0.365601 
-0.216097 1.50718 
-1.6836 1.97715 
-2.1273 1.42908 
-1.01599 -1.43699 
-1.48249 0.265125 
-0.789491 1.14334 
-0.542818 0.252732 
-1.5389 3.12506 
-1.98691 0.773707 
-1.18962 -0.631628 
-1.19414 0.634818 
-0.283812 0.817143 
-1.02452 -0.335219 
-0.694326 -0.37379 
0.0998973 0.045441 
-1.05457 -2.64735 
-1.22269 -1.12246 
-0.399552 -1.40266 
-0.611224 -0.0236356 
-0.646739 -1.11184 
-0.878146 0.449951 
-0.209915 -1.41758 
-0.821704 -0.209677 
-1.79641 1.46293 
-2.41606 1.03782 
-0.813453 0.0327304 
-1.50806 -0.236543 
-1.95417 -0.099163 
-0.971088 -0.916344 
-0.525813 -1.5262 
-0.425587 0.19379 
-0.967652 0.841735 
-1.16835 -1.21691 
-1.19812 0.0962523 
-1.22164 0.434403 
-1.53031 -2.07507 
-0.630832 0.0115843 
-1.22232 0.589187 
-1.07861 0.0261521 
-1.34749 1.11202 
-1.23455 0.307385 
-0.739288 -0.561324 
-0.787831 0.228908 
0.181037 -0.0915758 
-0.799937 0.879385 
-0.988146 0.40468 
-0.758421 1.1179 
-0.789193 -1.01871 
-0.716792 -0.88462 
-0.59578 0.835312 
-0.985762 1.16287 
-0.611089 -0.0385889 
0.0374313 0.496938 
-1.17083 -0.140313 
-0.255506 1.24132 
-1.65769 1.05279 
-1.99411 1.55183 
-1.81458 -0.496376 
-1.53289 1.56099 
-1.28925 0.355712 
-2.34354 1.13912 
-1.27718 2.48472 
-1.72575 0.140072 
-1.86192 0.495292 
-0.288929 0.228494 
-1.06948 0.852787 
-1.63584 -1.51574 
-1.24759 -0.859493 
-0.760313 -0.315395 
-1.51005 1.17685 
-0.663689 1.13945 
-0.764302 1.11412 
-0.862338 0.607101 
-1.21421 -0.255135 
-0.577145 1.10901 
-1.12992 0.911262 
-0.887975 0.106699 
-1.19564 0.00506476 
-0.670331 0.0750862 
-1.21794 -0.299962 
-0.208484 -0.284685 
-1.53286 -0.347911 
-0.701657 0.159611 
-0.779555 -1.25636 
-1.18187 -0.201048 
-0.469063 -0.962013 
-0.627685 -0.531805 
-0.701147 -0.93776 
-0.588891 -1.43273 
-0.568581 0.248686 
-0.914832 0.509298 
-0.774883 0.0237611 
-0.319872 -0.968871 
-0.878993 0.341013 
-0.244221 -1.27884 
-0.535189 0.339892 
-1.20746 -0.136065 
-0.37249 -0.723671 
-0.115998 -0.324171 
-0.258511 0.621479 
-0.692559 0.537492 
-1.349 -0.908036 
-0.619536 -0.544963 
-0.283638 1.35303 
-0.887739 -0.426392 
-1.1024 1.0048 
-2.09923 0.439776 
-0.933561 -0.510033 
-0.78316 -1.94731 
-0.2085 -0.500116 
-1.64464 -0.0765916 
-1.01273 -2.22566 
-1.66135 -0.473083 
-0.714165 -0.768732 
-0.0632479 0.3983 
-1.26258 -0.485198 
-2.48915 -0.882626 
-1.62209 0.402742 
-0.698285 -0.187169 
-0.680976 0.343388 
-1.40037 -0.147816 
-1.16434 0.434392 
-0.986895 1.35111 
-1.66016 -0.535031 
-0.822215 0.607271 
-0.873734 -0.621437 
-0.554947 0.227251 
-0.544036 0.798373 
-1.24882 0.604361 
-0.479043 1.81831 
-0.262941 0.773477 
-1.68024 1.35303 
-0.260205 1.85293 
-1.58352 -0.0884687 
-0.134854 -1.11707 
-0.213485 -1.5694 
-0.753201 -1.49999 
-1.38637 0.0312997 
-0.556858 -0.646601 
-2.32649 -0.505963 
-1.73686 0.889813 
-1.65767 1.31606 
-0.941937 1.01182 
-1.67826 -0.573413 
-0.784143 -1.55264 
-0.595786 0.97656 
-1.71662 0.833373 
-0.21224 1.94638 
-0.534526 1.16546 
-0.940181 2.02535 
-1.25996 1.69192 
-0.718543 0.350327 
-1.17795 1.88303 
-1.55665 0.478694 
-1.52446 2.38785 
-1.37242 0.851758 
-1.07018 1.60598 
-1.91254 0.759188 
-0.653001 0.551063 
-0.279677 -1.42602 
-0.850475 -1.84616 
-0.772735 -1.1727 
-0.11712 -0.952821 
-0.333909 -0.249872 
-0.653215 0.296395 
0.211912 0.891294 
-2.06816 0.656345 
-0.963251 0.960476 
-0.28646 -1.0076 
-0.894356 -1.34086 
-0.390145 -1.48705 
-0.282321 0.0755892 
-0.918662 0.408567 
-1.06593 -0.778084 
-2.80471 1.65888 
-1.2568 -0.655852 
-1.71047 2.30079 
